timestamp,hour,day_of_week,is_weekend,electricity_usage,is_event,day_type
2024-03-25 17:00:00,17,0,0,42.7990529297936,0,Weekday
2024-03-25 18:00:00,18,0,0,42.88743623216229,0,Weekday
2024-03-25 19:00:00,19,0,0,45.061811323378514,0,Weekday
2024-03-25 20:00:00,20,0,0,38.8419860820272,0,Weekday
2024-03-25 21:00:00,21,0,0,39.36276283816028,0,Weekday
2024-03-25 22:00:00,22,0,0,42.98815917801832,0,Weekday
2024-03-25 23:00:00,23,0,0,10.34233902659834,0,Weekday
2024-03-26 00:00:00,0,1,0,5.449825843046555,0,Weekday
2024-03-26 01:00:00,1,1,0,5.061917103530599,0,Weekday
2024-03-26 02:00:00,2,1,0,4.907460494147153,0,Weekday
2024-03-26 03:00:00,3,1,0,4.6268029398205135,0,Weekday
2024-03-26 04:00:00,4,1,0,5.3526926553742,0,Weekday
2024-03-26 05:00:00,5,1,0,5.32158997570042,0,Weekday
2024-03-26 06:00:00,6,1,0,5.230914588612822,0,Weekday
2024-03-26 07:00:00,7,1,0,14.925225883929574,0,Weekday
2024-03-26 08:00:00,8,1,0,15.324067856477498,0,Weekday
2024-03-26 09:00:00,9,1,0,15.998414138228691,0,Weekday
2024-03-26 10:00:00,10,1,0,14.508844389667294,0,Weekday
2024-03-26 11:00:00,11,1,0,14.485092466324451,0,Weekday
2024-03-26 12:00:00,12,1,0,14.385311247691835,0,Weekday
2024-03-26 13:00:00,13,1,0,15.208444122897369,0,Weekday
2024-03-26 14:00:00,14,1,0,16.38214043936545,0,Weekday
2024-03-26 15:00:00,15,1,0,15.121322756600106,0,Weekday
2024-03-26 16:00:00,16,1,0,13.04743022771872,0,Weekday
2024-03-26 17:00:00,17,1,0,45.63597487361458,0,Weekday
2024-03-26 18:00:00,18,1,0,38.708622584063626,0,Weekday
2024-03-26 19:00:00,19,1,0,37.50303136718285,0,Weekday
2024-03-26 20:00:00,20,1,0,39.76576321001327,0,Weekday
2024-03-26 21:00:00,21,1,0,37.495744924054215,0,Weekday
2024-03-26 22:00:00,22,1,0,37.94898426092235,0,Weekday
2024-03-26 23:00:00,23,1,0,8.67261469304511,0,Weekday
2024-03-27 00:00:00,0,2,0,5.16367813261146,0,Weekday
2024-03-27 01:00:00,1,2,0,5.62491916911238,0,Weekday
2024-03-27 02:00:00,2,2,0,5.423924137328589,0,Weekday
2024-03-27 03:00:00,3,2,0,5.221927382788971,0,Weekday
2024-03-27 04:00:00,4,2,0,5.77982669719295,0,Weekday
2024-03-27 05:00:00,5,2,0,5.064071183088533,0,Weekday
2024-03-27 06:00:00,6,2,0,4.7054588830196025,0,Weekday
2024-03-27 07:00:00,7,2,0,15.776767612967864,0,Weekday
2024-03-27 08:00:00,8,2,0,13.868809119133026,0,Weekday
2024-03-27 09:00:00,9,2,0,13.946755026252204,0,Weekday
2024-03-27 10:00:00,10,2,0,16.493016605695054,0,Weekday
2024-03-27 11:00:00,11,2,0,14.294186724808425,0,Weekday
2024-03-27 12:00:00,12,2,0,15.987315099858026,0,Weekday
2024-03-27 13:00:00,13,2,0,16.744995686390585,0,Weekday
2024-03-27 14:00:00,14,2,0,14.505373078466835,0,Weekday
2024-03-27 15:00:00,15,2,0,15.884581379717927,0,Weekday
2024-03-27 16:00:00,16,2,0,14.825610477437527,0,Weekday
2024-03-27 17:00:00,17,2,0,35.781142996876724,0,Weekday
2024-03-27 18:00:00,18,2,0,50.08605108256651,0,Weekday
2024-03-27 19:00:00,19,2,0,42.87198624569872,0,Weekday
2024-03-27 20:00:00,20,2,0,36.32025493488624,0,Weekday
2024-03-27 21:00:00,21,2,0,47.73617533798947,0,Weekday
2024-03-27 22:00:00,22,2,0,35.02135324237689,0,Weekday
2024-03-27 23:00:00,23,2,0,10.051596071854545,0,Weekday
2024-03-28 00:00:00,0,3,0,4.5210730333732965,0,Weekday
2024-03-28 01:00:00,1,3,0,5.148881959365162,0,Weekday
2024-03-28 02:00:00,2,3,0,5.177148543293194,0,Weekday
2024-03-28 03:00:00,3,3,0,5.390162160757372,0,Weekday
2024-03-28 04:00:00,4,3,0,4.7217792530324365,0,Weekday
2024-03-28 05:00:00,5,3,0,4.899667559557828,0,Weekday
2024-03-28 06:00:00,6,3,0,4.539760581525023,0,Weekday
2024-03-28 07:00:00,7,3,0,13.201112998464577,0,Weekday
2024-03-28 08:00:00,8,3,0,13.819433946248324,0,Weekday
2024-03-28 09:00:00,9,3,0,16.4223003316421,0,Weekday
2024-03-28 10:00:00,10,3,0,16.516174610631776,0,Weekday
2024-03-28 11:00:00,11,3,0,11.764883298794636,0,Weekday
2024-03-28 12:00:00,12,3,0,14.91192633904162,0,Weekday
2024-03-28 13:00:00,13,3,0,12.031391664185955,0,Weekday
2024-03-28 14:00:00,14,3,0,17.865394129652746,0,Weekday
2024-03-28 15:00:00,15,3,0,15.48670284684544,0,Weekday
2024-03-28 16:00:00,16,3,0,13.45280165910381,0,Weekday
2024-03-28 17:00:00,17,3,0,37.803714604904144,0,Weekday
2024-03-28 18:00:00,18,3,0,35.06913038257997,0,Weekday
2024-03-28 19:00:00,19,3,0,46.06417673281005,0,Weekday
2024-03-28 20:00:00,20,3,0,36.36723596125021,0,Weekday
2024-03-28 21:00:00,21,3,0,41.57205295778714,0,Weekday
2024-03-28 22:00:00,22,3,0,41.390446171726005,0,Weekday
2024-03-28 23:00:00,23,3,0,9.869564545665956,0,Weekday
2024-03-29 00:00:00,0,4,0,5.549193666921728,0,Weekday
2024-03-29 01:00:00,1,4,0,4.659974895407565,0,Weekday
2024-03-29 02:00:00,2,4,0,5.058284866423604,0,Weekday
2024-03-29 03:00:00,3,4,0,5.463197189620554,0,Weekday
2024-03-29 04:00:00,4,4,0,5.870675553149459,0,Weekday
2024-03-29 05:00:00,5,4,0,5.362515636033113,0,Weekday
2024-03-29 06:00:00,6,4,0,4.931868367932529,0,Weekday
2024-03-29 07:00:00,7,4,0,13.52706335157712,0,Weekday
2024-03-29 08:00:00,8,4,0,17.20174173812046,0,Weekday
2024-03-29 09:00:00,9,4,0,15.354233924201111,0,Weekday
2024-03-29 10:00:00,10,4,0,16.940304415625597,0,Weekday
2024-03-29 11:00:00,11,4,0,14.885551225466072,0,Weekday
2024-03-29 12:00:00,12,4,0,15.787362961745119,0,Weekday
2024-03-29 13:00:00,13,4,0,12.98241333931501,0,Weekday
2024-03-29 14:00:00,14,4,0,15.676902312817708,0,Weekday
2024-03-29 15:00:00,15,4,0,17.239023489586277,0,Weekday
2024-03-29 16:00:00,16,4,0,17.336752035129578,0,Weekday
2024-03-29 17:00:00,17,4,0,42.382181016897846,0,Weekday
2024-03-29 18:00:00,18,4,0,30.296580499518072,0,Weekday
2024-03-29 19:00:00,19,4,0,40.75875716170599,0,Weekday
2024-03-29 20:00:00,20,4,0,49.028417635213316,0,Weekday
2024-03-29 21:00:00,21,4,0,45.02792208408566,0,Weekday
2024-03-29 22:00:00,22,4,0,48.865377803397216,0,Weekday
2024-03-29 23:00:00,23,4,0,10.249222544218833,0,Weekday
2024-03-30 00:00:00,0,5,1,7.237040812257344,0,Weekend
2024-03-30 01:00:00,1,5,1,6.661155175299597,0,Weekend
2024-03-30 02:00:00,2,5,1,9.24332155578565,0,Weekend
2024-03-30 03:00:00,3,5,1,6.717505606661421,0,Weekend
2024-03-30 04:00:00,4,5,1,7.006687285119904,0,Weekend
2024-03-30 05:00:00,5,5,1,7.055860226075277,0,Weekend
2024-03-30 06:00:00,6,5,1,7.534532585735264,0,Weekend
2024-03-30 07:00:00,7,5,1,22.758076034856927,0,Weekend
2024-03-30 08:00:00,8,5,1,21.44128081700027,0,Weekend
2024-03-30 09:00:00,9,5,1,25.85518264454378,0,Weekend
2024-03-30 10:00:00,10,5,1,17.81995128145239,0,Weekend
2024-03-30 11:00:00,11,5,1,25.16747009281928,0,Weekend
2024-03-30 12:00:00,12,5,1,17.2664011749915,0,Weekend
2024-03-30 13:00:00,13,5,1,20.1297314405238,0,Weekend
2024-03-30 14:00:00,14,5,1,20.755362151092793,0,Weekend
2024-03-30 15:00:00,15,5,1,21.818142585411398,0,Weekend
2024-03-30 16:00:00,16,5,1,19.70952053915517,0,Weekend
2024-03-30 17:00:00,17,5,1,68.52061085281028,0,Weekend
2024-03-30 18:00:00,18,5,1,52.335812928562945,0,Weekend
2024-03-30 19:00:00,19,5,1,69.0258720324477,0,Weekend
2024-03-30 20:00:00,20,5,1,41.043625422902934,0,Weekend
2024-03-30 21:00:00,21,5,1,60.997411540493644,0,Weekend
2024-03-30 22:00:00,22,5,1,55.70470347071982,0,Weekend
2024-03-30 23:00:00,23,5,1,15.32366824057673,0,Weekend
2024-03-31 00:00:00,0,6,1,7.553893779813675,0,Weekend
2024-03-31 01:00:00,1,6,1,7.78036149639251,0,Weekend
2024-03-31 02:00:00,2,6,1,7.9786016107664155,0,Weekend
2024-03-31 03:00:00,3,6,1,8.552090842576273,0,Weekend
2024-03-31 04:00:00,4,6,1,7.882831886484243,0,Weekend
2024-03-31 05:00:00,5,6,1,7.740799124631734,0,Weekend
2024-03-31 06:00:00,6,6,1,9.657764550404536,0,Weekend
2024-03-31 07:00:00,7,6,1,25.90115982779986,0,Weekend
2024-03-31 08:00:00,8,6,1,24.658500200577336,0,Weekend
2024-03-31 09:00:00,9,6,1,21.207340842758295,0,Weekend
2024-03-31 10:00:00,10,6,1,25.992495021559108,0,Weekend
2024-03-31 11:00:00,11,6,1,24.42454462445661,0,Weekend
2024-03-31 12:00:00,12,6,1,18.472334600849155,0,Weekend
2024-03-31 13:00:00,13,6,1,19.807870729611324,0,Weekend
2024-03-31 14:00:00,14,6,1,22.771945523552226,0,Weekend
2024-03-31 15:00:00,15,6,1,23.10051310505399,0,Weekend
2024-03-31 16:00:00,16,6,1,20.912144032814023,0,Weekend
2024-03-31 17:00:00,17,6,1,47.0175081504556,0,Weekend
2024-03-31 18:00:00,18,6,1,55.56431760304211,0,Weekend
2024-03-31 19:00:00,19,6,1,64.71147581599384,0,Weekend
2024-03-31 20:00:00,20,6,1,60.246012420140694,0,Weekend
2024-03-31 21:00:00,21,6,1,57.78523260809101,0,Weekend
2024-03-31 22:00:00,22,6,1,68.20176484210836,0,Weekend
2024-03-31 23:00:00,23,6,1,14.260335088693598,0,Weekend
2024-04-01 00:00:00,0,0,0,4.297365807729718,0,Weekday
2024-04-01 01:00:00,1,0,0,5.848239405025792,0,Weekday
2024-04-01 02:00:00,2,0,0,5.763060947732154,0,Weekday
2024-04-01 03:00:00,3,0,0,6.194343061436001,0,Weekday
2024-04-01 04:00:00,4,0,0,5.233339775065363,0,Weekday
2024-04-01 05:00:00,5,0,0,5.022359274209933,0,Weekday
2024-04-01 06:00:00,6,0,0,5.060785859513084,0,Weekday
2024-04-01 07:00:00,7,0,0,13.446206339430674,0,Weekday
2024-04-01 08:00:00,8,0,0,13.355838015631718,0,Weekday
2024-04-01 09:00:00,9,0,0,16.396792955877196,0,Weekday
2024-04-01 10:00:00,10,0,0,16.655119632471575,0,Weekday
2024-04-01 11:00:00,11,0,0,17.098681531773252,0,Weekday
2024-04-01 12:00:00,12,0,0,16.7416755581458,0,Weekday
2024-04-01 13:00:00,13,0,0,17.7611841363551,0,Weekday
2024-04-01 14:00:00,14,0,0,16.641017976540354,0,Weekday
2024-04-01 15:00:00,15,0,0,14.171317495651206,0,Weekday
2024-04-01 16:00:00,16,0,0,15.697808181969258,0,Weekday
2024-04-01 17:00:00,17,0,0,36.44074719982351,0,Weekday
2024-04-01 18:00:00,18,0,0,47.80471947643468,0,Weekday
2024-04-01 19:00:00,19,0,0,36.95252753205189,0,Weekday
2024-04-01 20:00:00,20,0,0,49.36322065589651,0,Weekday
2024-04-01 21:00:00,21,0,0,37.02767326086395,0,Weekday
2024-04-01 22:00:00,22,0,0,31.344990523830436,0,Weekday
2024-04-01 23:00:00,23,0,0,10.554375596415383,0,Weekday
2024-04-02 00:00:00,0,1,0,4.748680076020953,1,Event
2024-04-02 01:00:00,1,1,0,5.755197315174611,1,Event
2024-04-02 02:00:00,2,1,0,5.1860227549948394,1,Event
2024-04-02 03:00:00,3,1,0,3.764326719753729,1,Event
2024-04-02 04:00:00,4,1,0,5.253267612111837,1,Event
2024-04-02 05:00:00,5,1,0,5.650831426795156,1,Event
2024-04-02 06:00:00,6,1,0,4.3261427265599695,1,Event
2024-04-02 07:00:00,7,1,0,16.4663826011181,1,Event
2024-04-02 08:00:00,8,1,0,14.991554019194906,1,Event
2024-04-02 09:00:00,9,1,0,13.410698890354261,1,Event
2024-04-02 10:00:00,10,1,0,13.035866447872682,1,Event
2024-04-02 11:00:00,11,1,0,13.238273044123845,1,Event
2024-04-02 12:00:00,12,1,0,12.35296786774395,1,Event
2024-04-02 13:00:00,13,1,0,12.6870742067821,1,Event
2024-04-02 14:00:00,14,1,0,11.734075790732218,1,Event
2024-04-02 15:00:00,15,1,0,18.21491797208876,1,Event
2024-04-02 16:00:00,16,1,0,13.463002442403804,1,Event
2024-04-02 17:00:00,17,1,0,43.34607165235138,1,Event
2024-04-02 18:00:00,18,1,0,83.31653702083632,1,Event
2024-04-02 19:00:00,19,1,0,81.60074455112215,1,Event
2024-04-02 20:00:00,20,1,0,88.70904539994112,1,Event
2024-04-02 21:00:00,21,1,0,85.9370454068913,1,Event
2024-04-02 22:00:00,22,1,0,86.68095454834955,1,Event
2024-04-02 23:00:00,23,1,0,54.124218427699034,1,Event
2024-04-03 00:00:00,0,2,0,4.91616196693412,0,Weekday
2024-04-03 01:00:00,1,2,0,5.470459719149103,0,Weekday
2024-04-03 02:00:00,2,2,0,5.260310535553938,0,Weekday
2024-04-03 03:00:00,3,2,0,5.158891494153542,0,Weekday
2024-04-03 04:00:00,4,2,0,5.6299985178164675,0,Weekday
2024-04-03 05:00:00,5,2,0,6.002874132303641,0,Weekday
2024-04-03 06:00:00,6,2,0,5.254897482500056,0,Weekday
2024-04-03 07:00:00,7,2,0,16.474876254274996,0,Weekday
2024-04-03 08:00:00,8,2,0,15.639262927459594,0,Weekday
2024-04-03 09:00:00,9,2,0,13.985405317702954,0,Weekday
2024-04-03 10:00:00,10,2,0,12.439299640907532,0,Weekday
2024-04-03 11:00:00,11,2,0,18.04484458116786,0,Weekday
2024-04-03 12:00:00,12,2,0,14.17032758272845,0,Weekday
2024-04-03 13:00:00,13,2,0,14.169092744059668,0,Weekday
2024-04-03 14:00:00,14,2,0,13.47474518723807,0,Weekday
2024-04-03 15:00:00,15,2,0,12.835595653559189,0,Weekday
2024-04-03 16:00:00,16,2,0,15.30069311101627,0,Weekday
2024-04-03 17:00:00,17,2,0,45.65475886777209,0,Weekday
2024-04-03 18:00:00,18,2,0,40.97896882069432,0,Weekday
2024-04-03 19:00:00,19,2,0,40.11139751140788,0,Weekday
2024-04-03 20:00:00,20,2,0,35.60093173273981,0,Weekday
2024-04-03 21:00:00,21,2,0,44.12413106095772,0,Weekday
2024-04-03 22:00:00,22,2,0,38.025146184432145,0,Weekday
2024-04-03 23:00:00,23,2,0,9.758129354899133,0,Weekday
2024-04-04 00:00:00,0,3,0,4.539421348044486,0,Weekday
2024-04-04 01:00:00,1,3,0,4.917391531022064,0,Weekday
2024-04-04 02:00:00,2,3,0,4.604856767799931,0,Weekday
2024-04-04 03:00:00,3,3,0,4.775385506413926,0,Weekday
2024-04-04 04:00:00,4,3,0,5.197473933807372,0,Weekday
2024-04-04 05:00:00,5,3,0,5.122028323719168,0,Weekday
2024-04-04 06:00:00,6,3,0,5.498479778601302,0,Weekday
2024-04-04 07:00:00,7,3,0,17.760245899499342,0,Weekday
2024-04-04 08:00:00,8,3,0,13.76794132767662,0,Weekday
2024-04-04 09:00:00,9,3,0,11.441923321095242,0,Weekday
2024-04-04 10:00:00,10,3,0,17.37333346330022,0,Weekday
2024-04-04 11:00:00,11,3,0,12.18314089162411,0,Weekday
2024-04-04 12:00:00,12,3,0,12.882419519573805,0,Weekday
2024-04-04 13:00:00,13,3,0,13.9043505661641,0,Weekday
2024-04-04 14:00:00,14,3,0,13.366519576408098,0,Weekday
2024-04-04 15:00:00,15,3,0,13.89191247061595,0,Weekday
2024-04-04 16:00:00,16,3,0,16.90928454314969,0,Weekday
2024-04-04 17:00:00,17,3,0,32.24988387379594,0,Weekday
2024-04-04 18:00:00,18,3,0,40.33081400566237,0,Weekday
2024-04-04 19:00:00,19,3,0,38.22538559512442,0,Weekday
2024-04-04 20:00:00,20,3,0,45.32539789913901,0,Weekday
2024-04-04 21:00:00,21,3,0,39.487257062205224,0,Weekday
2024-04-04 22:00:00,22,3,0,37.150004257721825,0,Weekday
2024-04-04 23:00:00,23,3,0,10.382523246743974,0,Weekday
2024-04-05 00:00:00,0,4,0,4.344135785727418,1,Event
2024-04-05 01:00:00,1,4,0,4.1406639846272615,1,Event
2024-04-05 02:00:00,2,4,0,4.290255314037962,1,Event
2024-04-05 03:00:00,3,4,0,5.054252982464038,1,Event
2024-04-05 04:00:00,4,4,0,4.943094745515239,1,Event
2024-04-05 05:00:00,5,4,0,4.668449214462071,1,Event
2024-04-05 06:00:00,6,4,0,4.612801656170867,1,Event
2024-04-05 07:00:00,7,4,0,16.60957030314668,1,Event
2024-04-05 08:00:00,8,4,0,16.87839098516667,1,Event
2024-04-05 09:00:00,9,4,0,13.836417576436912,1,Event
2024-04-05 10:00:00,10,4,0,13.338103902284887,1,Event
2024-04-05 11:00:00,11,4,0,16.26344581338862,1,Event
2024-04-05 12:00:00,12,4,0,15.16125389817723,1,Event
2024-04-05 13:00:00,13,4,0,13.551602406034212,1,Event
2024-04-05 14:00:00,14,4,0,15.690305447953483,1,Event
2024-04-05 15:00:00,15,4,0,14.875497321822579,1,Event
2024-04-05 16:00:00,16,4,0,18.050889071805468,1,Event
2024-04-05 17:00:00,17,4,0,40.763220350119376,1,Event
2024-04-05 18:00:00,18,4,0,90.13246352288587,1,Event
2024-04-05 19:00:00,19,4,0,85.24861405629932,1,Event
2024-04-05 20:00:00,20,4,0,84.14019145601767,1,Event
2024-04-05 21:00:00,21,4,0,90.17405974391497,1,Event
2024-04-05 22:00:00,22,4,0,81.45070315717928,1,Event
2024-04-05 23:00:00,23,4,0,53.761792064341975,1,Event
2024-04-06 00:00:00,0,5,1,6.578343013934781,0,Weekend
2024-04-06 01:00:00,1,5,1,6.132950802149329,0,Weekend
2024-04-06 02:00:00,2,5,1,7.9273066468943005,0,Weekend
2024-04-06 03:00:00,3,5,1,7.843613607745533,0,Weekend
2024-04-06 04:00:00,4,5,1,8.486508217505856,0,Weekend
2024-04-06 05:00:00,5,5,1,8.158621457366774,0,Weekend
2024-04-06 06:00:00,6,5,1,7.371820996584487,0,Weekend
2024-04-06 07:00:00,7,5,1,23.076802876511657,0,Weekend
2024-04-06 08:00:00,8,5,1,27.66285292443279,0,Weekend
2024-04-06 09:00:00,9,5,1,21.565318112352365,0,Weekend
2024-04-06 10:00:00,10,5,1,18.924587223362984,0,Weekend
2024-04-06 11:00:00,11,5,1,19.49888582154867,0,Weekend
2024-04-06 12:00:00,12,5,1,22.35196558612464,0,Weekend
2024-04-06 13:00:00,13,5,1,25.969418975988706,0,Weekend
2024-04-06 14:00:00,14,5,1,23.639303696994293,0,Weekend
2024-04-06 15:00:00,15,5,1,23.64445369153348,0,Weekend
2024-04-06 16:00:00,16,5,1,19.23651955825665,0,Weekend
2024-04-06 17:00:00,17,5,1,52.32054914938897,0,Weekend
2024-04-06 18:00:00,18,5,1,60.6176370104819,0,Weekend
2024-04-06 19:00:00,19,5,1,54.319337545753214,0,Weekend
2024-04-06 20:00:00,20,5,1,63.54448239919974,0,Weekend
2024-04-06 21:00:00,21,5,1,60.489683352287614,0,Weekend
2024-04-06 22:00:00,22,5,1,57.377875093891404,0,Weekend
2024-04-06 23:00:00,23,5,1,11.664730694906138,0,Weekend
2024-04-07 00:00:00,0,6,1,7.203536653887989,1,Event
2024-04-07 01:00:00,1,6,1,7.28842672498449,1,Event
2024-04-07 02:00:00,2,6,1,7.038560360518229,1,Event
2024-04-07 03:00:00,3,6,1,8.82272086925141,1,Event
2024-04-07 04:00:00,4,6,1,6.780632808013091,1,Event
2024-04-07 05:00:00,5,6,1,8.240459228236755,1,Event
2024-04-07 06:00:00,6,6,1,8.322391117845616,1,Event
2024-04-07 07:00:00,7,6,1,23.524157887173345,1,Event
2024-04-07 08:00:00,8,6,1,16.171669646183886,1,Event
2024-04-07 09:00:00,9,6,1,24.053769868890228,1,Event
2024-04-07 10:00:00,10,6,1,21.051781514154527,1,Event
2024-04-07 11:00:00,11,6,1,20.17783181811734,1,Event
2024-04-07 12:00:00,12,6,1,21.540129189450507,1,Event
2024-04-07 13:00:00,13,6,1,20.88255391701648,1,Event
2024-04-07 14:00:00,14,6,1,19.234453155390693,1,Event
2024-04-07 15:00:00,15,6,1,22.756035325907355,1,Event
2024-04-07 16:00:00,16,6,1,24.238604605650984,1,Event
2024-04-07 17:00:00,17,6,1,62.12056264033186,1,Event
2024-04-07 18:00:00,18,6,1,97.04849090387776,1,Event
2024-04-07 19:00:00,19,6,1,103.9966523547046,1,Event
2024-04-07 20:00:00,20,6,1,98.00913683327582,1,Event
2024-04-07 21:00:00,21,6,1,113.74529413737004,1,Event
2024-04-07 22:00:00,22,6,1,102.05748095431136,1,Event
2024-04-07 23:00:00,23,6,1,60.33678212447917,1,Event
2024-04-08 00:00:00,0,0,0,5.395682217269822,0,Weekday
2024-04-08 01:00:00,1,0,0,5.251123366419902,0,Weekday
2024-04-08 02:00:00,2,0,0,5.547497636800073,0,Weekday
2024-04-08 03:00:00,3,0,0,5.436925770724468,0,Weekday
2024-04-08 04:00:00,4,0,0,4.806501758059648,0,Weekday
2024-04-08 05:00:00,5,0,0,4.8571067997267345,0,Weekday
2024-04-08 06:00:00,6,0,0,4.342455563426315,0,Weekday
2024-04-08 07:00:00,7,0,0,15.813703114929165,0,Weekday
2024-04-08 08:00:00,8,0,0,13.730907891424415,0,Weekday
2024-04-08 09:00:00,9,0,0,15.841551442766832,0,Weekday
2024-04-08 10:00:00,10,0,0,14.912489824883501,0,Weekday
2024-04-08 11:00:00,11,0,0,16.905154589027546,0,Weekday
2024-04-08 12:00:00,12,0,0,15.869799249263252,0,Weekday
2024-04-08 13:00:00,13,0,0,14.262941794894685,0,Weekday
2024-04-08 14:00:00,14,0,0,12.037128820208704,0,Weekday
2024-04-08 15:00:00,15,0,0,14.956132249513331,0,Weekday
2024-04-08 16:00:00,16,0,0,14.474367312337039,0,Weekday
2024-04-08 17:00:00,17,0,0,46.89516746265902,0,Weekday
2024-04-08 18:00:00,18,0,0,31.261160501087616,0,Weekday
2024-04-08 19:00:00,19,0,0,41.37730362172662,0,Weekday
2024-04-08 20:00:00,20,0,0,37.76835255017499,0,Weekday
2024-04-08 21:00:00,21,0,0,32.32328366672924,0,Weekday
2024-04-08 22:00:00,22,0,0,34.404117432803254,0,Weekday
2024-04-08 23:00:00,23,0,0,10.401842201057846,0,Weekday
2024-04-09 00:00:00,0,1,0,4.576183032412638,0,Weekday
2024-04-09 01:00:00,1,1,0,5.4946037968080335,0,Weekday
2024-04-09 02:00:00,2,1,0,3.9668451159112434,0,Weekday
2024-04-09 03:00:00,3,1,0,4.923919486901313,0,Weekday
2024-04-09 04:00:00,4,1,0,4.276884849791494,0,Weekday
2024-04-09 05:00:00,5,1,0,4.226255027215336,0,Weekday
2024-04-09 06:00:00,6,1,0,5.211942229289598,0,Weekday
2024-04-09 07:00:00,7,1,0,13.510714201470748,0,Weekday
2024-04-09 08:00:00,8,1,0,11.260729356596388,0,Weekday
2024-04-09 09:00:00,9,1,0,14.70319229592792,0,Weekday
2024-04-09 10:00:00,10,1,0,13.855388930784631,0,Weekday
2024-04-09 11:00:00,11,1,0,15.580543982465699,0,Weekday
2024-04-09 12:00:00,12,1,0,13.145024882908354,0,Weekday
2024-04-09 13:00:00,13,1,0,16.106905933655803,0,Weekday
2024-04-09 14:00:00,14,1,0,13.031706487057413,0,Weekday
2024-04-09 15:00:00,15,1,0,15.374590498590416,0,Weekday
2024-04-09 16:00:00,16,1,0,16.218147709995133,0,Weekday
2024-04-09 17:00:00,17,1,0,44.46572138125458,0,Weekday
2024-04-09 18:00:00,18,1,0,34.930725585426636,0,Weekday
2024-04-09 19:00:00,19,1,0,40.542763880513284,0,Weekday
2024-04-09 20:00:00,20,1,0,38.58141697943437,0,Weekday
2024-04-09 21:00:00,21,1,0,36.67192419308286,0,Weekday
2024-04-09 22:00:00,22,1,0,41.120621853641424,0,Weekday
2024-04-09 23:00:00,23,1,0,10.592691175431487,0,Weekday
2024-04-10 00:00:00,0,2,0,4.44271723926892,0,Weekday
2024-04-10 01:00:00,1,2,0,5.435675373235192,0,Weekday
2024-04-10 02:00:00,2,2,0,5.229616983775185,0,Weekday
2024-04-10 03:00:00,3,2,0,4.92762811460831,0,Weekday
2024-04-10 04:00:00,4,2,0,4.79659096150369,0,Weekday
2024-04-10 05:00:00,5,2,0,4.149361747110366,0,Weekday
2024-04-10 06:00:00,6,2,0,4.22823267008634,0,Weekday
2024-04-10 07:00:00,7,2,0,16.16110796996054,0,Weekday
2024-04-10 08:00:00,8,2,0,14.95073223173996,0,Weekday
2024-04-10 09:00:00,9,2,0,12.16603500378075,0,Weekday
2024-04-10 10:00:00,10,2,0,12.921914048560417,0,Weekday
2024-04-10 11:00:00,11,2,0,13.645872750069575,0,Weekday
2024-04-10 12:00:00,12,2,0,13.918788028975857,0,Weekday
2024-04-10 13:00:00,13,2,0,14.550203164954626,0,Weekday
2024-04-10 14:00:00,14,2,0,14.284501679657533,0,Weekday
2024-04-10 15:00:00,15,2,0,16.005098081768825,0,Weekday
2024-04-10 16:00:00,16,2,0,13.12834182693999,0,Weekday
2024-04-10 17:00:00,17,2,0,41.288210448278484,0,Weekday
2024-04-10 18:00:00,18,2,0,40.35220381136386,0,Weekday
2024-04-10 19:00:00,19,2,0,34.031027098583614,0,Weekday
2024-04-10 20:00:00,20,2,0,45.064580749464525,0,Weekday
2024-04-10 21:00:00,21,2,0,45.714083661766594,0,Weekday
2024-04-10 22:00:00,22,2,0,43.54903830523633,0,Weekday
2024-04-10 23:00:00,23,2,0,9.490612532557641,0,Weekday
2024-04-11 00:00:00,0,3,0,4.108539056163313,0,Weekday
2024-04-11 01:00:00,1,3,0,5.276845022074445,0,Weekday
2024-04-11 02:00:00,2,3,0,5.992614889389429,0,Weekday
2024-04-11 03:00:00,3,3,0,5.047405593642362,0,Weekday
2024-04-11 04:00:00,4,3,0,5.0533277982540294,0,Weekday
2024-04-11 05:00:00,5,3,0,4.577076907847979,0,Weekday
2024-04-11 06:00:00,6,3,0,5.2118990207591445,0,Weekday
2024-04-11 07:00:00,7,3,0,14.467425009706474,0,Weekday
2024-04-11 08:00:00,8,3,0,16.062141338386166,0,Weekday
2024-04-11 09:00:00,9,3,0,18.40415286185994,0,Weekday
2024-04-11 10:00:00,10,3,0,16.029800765100962,0,Weekday
2024-04-11 11:00:00,11,3,0,18.07090355412867,0,Weekday
2024-04-11 12:00:00,12,3,0,16.22620238957566,0,Weekday
2024-04-11 13:00:00,13,3,0,18.01528394193904,0,Weekday
2024-04-11 14:00:00,14,3,0,14.439367998847686,0,Weekday
2024-04-11 15:00:00,15,3,0,13.266485155265883,0,Weekday
2024-04-11 16:00:00,16,3,0,14.816374962102323,0,Weekday
2024-04-11 17:00:00,17,3,0,37.901861457753796,0,Weekday
2024-04-11 18:00:00,18,3,0,39.293732403729635,0,Weekday
2024-04-11 19:00:00,19,3,0,36.60720372957439,0,Weekday
2024-04-11 20:00:00,20,3,0,35.397274348870056,0,Weekday
2024-04-11 21:00:00,21,3,0,43.32122329614105,0,Weekday
2024-04-11 22:00:00,22,3,0,36.66394675090475,0,Weekday
